"","Feature","%IncMSE","%IncMSE.pval","IncNodePurity","IncNodePurity.pval"
"225","x35398_845_66169_14_534",1.27395296687669,0.0198019801980198,0.195744142527238,0.0099009900990099
"226","x28346_738_6043_12_8",1.27275403516493,0.0396039603960396,0.0572449980719736,0.0198019801980198
"227","x26361_852_6736_12_323",1.26918753332707,0.0198019801980198,0.0592980552034001,0.0396039603960396
"228","x25350_738_61827_12_013",1.26849874674247,0.0099009900990099,0.00127922301587302,0.524752475247525
"229","x32524_698_60688_13_777",1.26454676511342,0.0198019801980198,0.198644159475061,0.0099009900990099
"230","x33109_880_76173_13_93",1.26354085104642,0.0099009900990099,0.0303039851587302,0.0099009900990099
"231","x34881_988_85454_14_377",1.25979706088254,0.0396039603960396,0.0110622873412699,0.148514851485149
"232","x24703_892_53572_11_83",1.2576253327209,0.0099009900990099,0.340541490088772,0.0099009900990099
"233","x38840_926_8127_15_738",1.25728741788285,0.0396039603960396,0.00283632821492233,0.445544554455446
"234","x39130_910_78655_15_862",1.25650338563317,0.0099009900990099,0.00521586444444446,0.0693069306930693
"235","x30098_534_56173_13_345",1.25471265386674,0.0396039603960396,0.0139892698560263,0.198019801980198
"236","x35334_890_78401_14_481",1.25454285804068,0.0396039603960396,0.167390016223638,0.0099009900990099
"237","x31778_545_49309_13_63",1.25019884473473,0.0297029702970297,0.0724827923901431,0.0198019801980198
"238","x29537_1338_20407_13_139",1.24434458429147,0.0198019801980198,0.000357120000000012,0.465346534653465
"239","x25738_724_58821_12_089",1.240871023997,0.0396039603960396,0.0149632134932814,0.168316831683168
"240","x40013_880_83367_16_227",1.23644500436506,0.0396039603960396,0.00174109444444446,0.396039603960396
"241","x24433_568_53014_11_75",1.23448731803916,0.0198019801980198,0.0268291156211763,0.0198019801980198
"242","x33078_715_58875_13_947",1.23437078574105,0.0099009900990099,0.368299720492699,0.0099009900990099
"243","x27874_738_5407_12_69",1.23369741933882,0.0396039603960396,0.00433293830447332,0.386138613861386
"244","x20641_710_62578_9_801",1.23254635820593,0.0198019801980198,0.00585831306352428,0.148514851485149
"245","x1912_405_21326_1_971",1.22859139134039,0.0297029702970297,0.00172853994152046,0.198019801980198
"246","x33494_984_82429_14_038",1.22806347342985,0.0198019801980198,0.115094726506264,0.0099009900990099
"247","x36778_901_72364_14_965",1.22744871894504,0.0297029702970297,0.187170830893791,0.0099009900990099
"248","x18655_754_56196_8_753",1.22645175262429,0.0099009900990099,6.20295238095247e-05,0.207920792079208
"249","x18630_823_53322_8_746",1.22347200792213,0.0198019801980198,0.00315500833333335,0.178217821782178
"250","x36128_852_74526_14_761",1.22268843600032,0.0495049504950495,0.0467676266125541,0.0891089108910891
"251","x33812_940_73023_14_021",1.2183186804077,0.0099009900990099,0.0103716944137655,0.0495049504950495
"252","x5193_607_41495_3_685",1.21812971266075,0.0198019801980198,0.000194517777777778,0.356435643564356
"253","x1785_465_22534_1_78",1.21431066981471,0.0099009900990099,0.0178465889894419,0.128712871287129
"254","x17899_703_4758_8_462",1.21182041457702,0.0495049504950495,0.024938435635753,0.188118811881188
"255","x34234_784_71858_14_203",1.211780864208,0.0198019801980198,0.000882911111111119,0.178217821782178
"256","x1844_409_27344_1_928",1.21177468236128,0.0198019801980198,0.0164968002380953,0.0297029702970297
"257","x26240_832_6209_12_29",1.20765729268839,0.0495049504950495,0.00254833217094021,0.386138613861386
"258","x6672_666_50851_4_14",1.20748635342488,0.0396039603960396,0.00182082075414781,0.346534653465347
"259","x1006_558_36434_1_361",1.20426247300417,0.0099009900990099,7.48666666666704e-05,0.108910891089109
"260","x25253_867_54191_11_981",1.20008736319273,0.0099009900990099,0.68318322544143,0.0099009900990099
"261","x37343_928_82575_15_164",1.19973920441793,0.0297029702970297,0.000843265598290605,0.623762376237624
"262","x32560_738_64189_13_795",1.19881540916676,0.0198019801980198,0.001383335,0.267326732673267
"263","x33083_969_6917_13_893",1.1968534619875,0.0198019801980198,0.00854279499957407,0.158415841584158
"264","x33172_864_70543_13_935",1.196321012334,0.0495049504950495,0.00048514285714286,0.485148514851485
"265","x40068_912_80383_16_205",1.19565960638357,0.0297029702970297,0.0403762410671681,0.0594059405940594
"266","x22839_830_63878_10_909",1.19464939086762,0.0099009900990099,0.0444046423924741,0.0198019801980198
"267","x38083_830_76283_15_415",1.19111685260139,0.0297029702970297,0.00162252494372297,0.316831683168317
"268","x19280_669_53022_9_055",1.18733863997607,0.0198019801980198,0.00101864378787879,0.247524752475248
"269","x13844_808_52316_6_781",1.18728949675066,0.0099009900990099,0.0342527162179487,0.0297029702970297
"270","x999_535_28812_1_365",1.18541065262634,0.0198019801980198,0.0483069601011913,0.0099009900990099
"271","x34979_769_63191_14_392",1.18247495502832,0.0198019801980198,0.00619982366633369,0.227722772277228
"272","x11096_660_52009_5_652",1.18000532872536,0.0099009900990099,0.022725065211931,0.0297029702970297
"273","x10091_411_32632_5_255",1.17976207460612,0.0198019801980198,0.0414738780202799,0.0495049504950495
